"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensg","gene","desc"
"ENSMUSG00000001018",109.979486685267,-0.245795234779646,0.302670865121139,-0.812087528415629,0.416741408919587,0.544182979194828,"ENSMUSG00000001018","Snapin","SNAP-associated protein [Source:MGI Symbol;Acc:MGI:1333745]"
"ENSMUSG00000001020",19.688852709256,-2.87451697705481,0.652583870668489,-4.40482381844687,1.05869885803332e-05,8.07466050374176e-05,"ENSMUSG00000001020","S100a4","S100 calcium binding protein A4 [Source:MGI Symbol;Acc:MGI:1330282]"
"ENSMUSG00000001025",32.3755056443479,-1.8705464942506,0.458490598999169,-4.07979247193678,4.50759243767767e-05,0.000287031308320413,"ENSMUSG00000001025","S100a6","S100 calcium binding protein A6 (calcyclin) [Source:MGI Symbol;Acc:MGI:1339467]"
"ENSMUSG00000001034",158.902730377604,1.32048421502282,0.378990561949824,3.48421398208235,0.000493584697343834,0.00228077122230765,"ENSMUSG00000001034","Mapk7","mitogen-activated protein kinase 7 [Source:MGI Symbol;Acc:MGI:1346347]"
"ENSMUSG00000001036",340.474771356769,0.465926579674128,0.232156715644617,2.00694853207419,0.0447551434731991,0.0961537945548586,"ENSMUSG00000001036","Epn2","epsin 2 [Source:MGI Symbol;Acc:MGI:1333766]"
"ENSMUSG00000001039",66.0535838953699,0.652012871285832,0.387737710571028,1.6815823003793,0.0926498651360571,0.172279765660473,"ENSMUSG00000001039","B9d1","B9 protein domain 1 [Source:MGI Symbol;Acc:MGI:1351471]"
"ENSMUSG00000001052",1069.42042937733,0.406539522412688,0.175573816995643,2.31549059745495,0.020586098539083,0.051308403482025,"ENSMUSG00000001052","Sec24b","Sec24 related gene family, member B (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:2139764]"
"ENSMUSG00000001053",13.2683353435896,-0.0358814353512265,0.671044838578083,-0.0534709952128651,0.957356640044613,0.972325409235106,"ENSMUSG00000001053","N4bp3","NEDD4 binding protein 3 [Source:MGI Symbol;Acc:MGI:2442218]"
"ENSMUSG00000001054",85.9967314402223,-0.0776446472369504,0.361700779850907,-0.214665412855774,0.830028190454726,0.881417538774139,"ENSMUSG00000001054","Rmnd5b","required for meiotic nuclear division 5 homolog B [Source:MGI Symbol;Acc:MGI:1913339]"
"ENSMUSG00000001056",149.217613474123,-1.19322637756809,0.307698456407686,-3.87790823359584,0.000105358440995148,0.000601491251030332,"ENSMUSG00000001056","Nhp2","NHP2 ribonucleoprotein [Source:MGI Symbol;Acc:MGI:1098547]"
"ENSMUSG00000001062",130.744527702994,0.260378755269048,0.277190577665714,0.93934922846858,0.347551471208099,0.477518345625053,"ENSMUSG00000001062","Vps9d1","VPS9 domain containing 1 [Source:MGI Symbol;Acc:MGI:1914143]"
"ENSMUSG00000001065",85.0899816278529,2.24579630646664,0.359924265007823,6.23963573675099,4.38591026306566e-10,1.06490850574835e-08,"ENSMUSG00000001065","Zfp276","zinc finger protein (C2H2 type) 276 [Source:MGI Symbol;Acc:MGI:1888495]"
"ENSMUSG00000001082",35.9947370097648,2.00257453843913,0.644806498975831,3.10569844072585,0.0018983019986522,0.00713492467710472,"ENSMUSG00000001082","Mfsd10","major facilitator superfamily domain containing 10 [Source:MGI Symbol;Acc:MGI:1915544]"
"ENSMUSG00000001089",747.931998467254,-0.866434711794865,0.332175711642277,-2.60836262684954,0.00909765199604266,0.0260535649865378,"ENSMUSG00000001089","Luzp1","leucine zipper protein 1 [Source:MGI Symbol;Acc:MGI:107629]"
"ENSMUSG00000001098",75.9577644388442,0.21699717182029,0.292955954736129,0.740716030216022,0.458865637662715,0.583292125178747,"ENSMUSG00000001098","Kctd10","potassium channel tetramerisation domain containing 10 [Source:MGI Symbol;Acc:MGI:2141207]"
"ENSMUSG00000001100",234.670468616843,-0.393575413797508,0.209048499757268,-1.88269905909155,0.0597411630379532,0.121650821869394,"ENSMUSG00000001100","Poldip2","polymerase (DNA-directed), delta interacting protein 2 [Source:MGI Symbol;Acc:MGI:1915061]"
"ENSMUSG00000001105",277.493951560414,-1.9599814253895,0.27543709264188,-7.115894982009,1.11188935966035e-12,4.76183279077251e-11,"ENSMUSG00000001105","Ift20","intraflagellar transport 20 [Source:MGI Symbol;Acc:MGI:1915585]"
"ENSMUSG00000001119",130.12202709318,0.564432609567985,0.281160224003629,2.00751230572607,0.0446951416736237,0.0960704945156928,"ENSMUSG00000001119","Col6a1","collagen, type VI, alpha 1 [Source:MGI Symbol;Acc:MGI:88459]"
"ENSMUSG00000001120",380.812372985744,-0.0373265018368443,0.18773238957933,-0.198828246529464,0.842397099568835,0.890172673613017,"ENSMUSG00000001120","Pcbp3","poly(rC) binding protein 3 [Source:MGI Symbol;Acc:MGI:1890470]"
"ENSMUSG00000001127",480.578074990072,0.0619221968148346,0.218776113781739,0.28303911128347,0.777146855830002,0.844516586468271,"ENSMUSG00000001127","Araf","Araf proto-oncogene, serine/threonine kinase [Source:MGI Symbol;Acc:MGI:88065]"
"ENSMUSG00000001128",43.129151620221,3.74616420231321,0.526071698741015,7.12101451433039,1.071355077111e-12,4.61262074928659e-11,"ENSMUSG00000001128","Cfp","complement factor properdin [Source:MGI Symbol;Acc:MGI:97545]"
"ENSMUSG00000001131",181.417058524461,-2.06638512961676,0.362345306215794,-5.7028063953618,1.1785081232246e-08,2.0049406367039e-07,"ENSMUSG00000001131","Timp1","tissue inhibitor of metalloproteinase 1 [Source:MGI Symbol;Acc:MGI:98752]"
"ENSMUSG00000001134",34.3963885165993,0.112926484646015,0.430884306171517,0.262080755851579,0.793259182977995,0.855913794834485,"ENSMUSG00000001134","Uxt","ubiquitously expressed prefoldin like chaperone [Source:MGI Symbol;Acc:MGI:1277988]"
"ENSMUSG00000001138",50.0621088405235,1.53868261154343,0.40449392903051,3.80396960525795,0.000142395659834623,0.000776059204301423,"ENSMUSG00000001138","Cnnm3","cyclin M3 [Source:MGI Symbol;Acc:MGI:2151055]"
"ENSMUSG00000001143",146.494041433917,-0.0369712998011942,0.326016223108824,-0.113403251680679,0.909710861875213,0.939610062448104,"ENSMUSG00000001143","Lman2l","lectin, mannose-binding 2-like [Source:MGI Symbol;Acc:MGI:2443010]"
"ENSMUSG00000001150",2211.41949990199,2.28278686222619,0.183032708935524,12.4720159336675,1.061072515258e-35,1.30955640610387e-32,"ENSMUSG00000001150","Mcm3ap","minichromosome maintenance complex component 3 associated protein [Source:MGI Symbol;Acc:MGI:1930089]"
"ENSMUSG00000001151",314.230545234214,0.126798144322175,0.215230974970407,0.589125911545067,0.555776812540243,0.670269699479998,"ENSMUSG00000001151","Pcnt","pericentrin (kendrin) [Source:MGI Symbol;Acc:MGI:102722]"
"ENSMUSG00000001156",37.6399789749023,1.14313276775865,0.391124691217325,2.92268116390402,0.00347031672532647,0.0117547454748084,"ENSMUSG00000001156","Mxd1","MAX dimerization protein 1 [Source:MGI Symbol;Acc:MGI:96908]"
"ENSMUSG00000001157",233.269474378953,-0.115274006149565,0.242105048993726,-0.476132185713119,0.633980208338475,0.73513113327666,"ENSMUSG00000001157","Gmcl1","germ cell-less, spermatogenesis associated 1 [Source:MGI Symbol;Acc:MGI:1345156]"
"ENSMUSG00000001158",271.75760803803,-1.45427639569649,0.241848815948443,-6.01316318210347,1.81937726484919e-09,3.81759903363101e-08,"ENSMUSG00000001158","Snrnp27","small nuclear ribonucleoprotein 27 (U4/U6.U5) [Source:MGI Symbol;Acc:MGI:1913868]"
"ENSMUSG00000001166",10.1611507622484,-0.480489340352975,0.636042912530926,-0.755435413062028,0.449987771640297,0.574643400224689,"ENSMUSG00000001166","Oas1c","2'-5' oligoadenylate synthetase 1C [Source:MGI Symbol;Acc:MGI:2149633]"
"ENSMUSG00000001173",525.988513718672,0.50936423887001,0.212198476345805,2.40041421428462,0.0163765287995139,0.0424532661795304,"ENSMUSG00000001173","Ocrl","OCRL, inositol polyphosphate-5-phosphatase [Source:MGI Symbol;Acc:MGI:109589]"
"ENSMUSG00000001175",8979.66539896732,-1.33330559189309,0.35829506734515,-3.72125020244474,0.000198238901862352,0.0010383068409272,"ENSMUSG00000001175","Calm1","calmodulin 1 [Source:MGI Symbol;Acc:MGI:88251]"
"ENSMUSG00000001211",943.070324487217,-1.09443779995148,0.181239664585284,-6.03862185717345,1.55436022811061e-09,3.30234655036459e-08,"ENSMUSG00000001211","Agpat3","1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:MGI Symbol;Acc:MGI:1336186]"
"ENSMUSG00000001227",399.334753279933,-0.697018742276583,0.187975479509398,-3.70803013295004,0.000208877805398178,0.00108624343834489,"ENSMUSG00000001227","Sema6b","sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6B [Source:MGI Symbol;Acc:MGI:1202889]"
"ENSMUSG00000001228",47.0062885770231,0.83349352662113,0.380982912476113,2.18774516999732,0.0286881698063053,0.0673932432396834,"ENSMUSG00000001228","Uhrf1","ubiquitin-like, containing PHD and RING finger domains, 1 [Source:MGI Symbol;Acc:MGI:1338889]"
"ENSMUSG00000001229",263.179976933771,0.3114231420777,0.278075910940791,1.11992132300884,0.262747290841406,0.387690628987705,"ENSMUSG00000001229","Dpp9","dipeptidylpeptidase 9 [Source:MGI Symbol;Acc:MGI:2443967]"
"ENSMUSG00000001240",21.3759991905083,-1.39899835306473,0.484118342001387,-2.88978588846924,0.00385504296042314,0.0128149028478708,"ENSMUSG00000001240","Ramp2","receptor (calcitonin) activity modifying protein 2 [Source:MGI Symbol;Acc:MGI:1859650]"
"ENSMUSG00000001247",17.5748800006641,1.78583673335957,0.586218890333616,3.04636504010174,0.00231626436570516,0.00840342197456259,"ENSMUSG00000001247","Lsr","lipolysis stimulated lipoprotein receptor [Source:MGI Symbol;Acc:MGI:1927471]"
"ENSMUSG00000001248",609.640686320448,0.860610758475252,0.183347620531267,4.6938747063177,2.68078262338105e-06,2.40703074702521e-05,"ENSMUSG00000001248","Gramd1a","GRAM domain containing 1A [Source:MGI Symbol;Acc:MGI:105490]"
"ENSMUSG00000001260",22.5586967182721,-0.945893348698618,0.473114414755569,-1.99929090976293,0.0455768871443831,0.0976411266959357,"ENSMUSG00000001260","Gabrg1","gamma-aminobutyric acid (GABA) A receptor, subunit gamma 1 [Source:MGI Symbol;Acc:MGI:103156]"
"ENSMUSG00000001270",858.02961802983,-0.38413239688997,0.244380849247513,-1.57185965296698,0.115983103421911,0.205989875988471,"ENSMUSG00000001270","Ckb","creatine kinase, brain [Source:MGI Symbol;Acc:MGI:88407]"
"ENSMUSG00000001280",136.146679236452,0.405599209832642,0.32273272787025,1.25676504056232,0.208838728576824,0.324643948079172,"ENSMUSG00000001280","Sp1","trans-acting transcription factor 1 [Source:MGI Symbol;Acc:MGI:98372]"
"ENSMUSG00000001285",28.271722073447,0.207179349639444,0.484328811124832,0.427765899695868,0.668821566027088,0.76282631104627,"ENSMUSG00000001285","Myg1","melanocyte proliferating gene 1 [Source:MGI Symbol;Acc:MGI:1929864]"
"ENSMUSG00000001288",35.9931513981463,0.134967460615317,0.454214820366866,0.297144554874507,0.766356149785281,0.836136871291889,"ENSMUSG00000001288","Rarg","retinoic acid receptor, gamma [Source:MGI Symbol;Acc:MGI:97858]"
"ENSMUSG00000001289",803.33188352378,-1.62134721838431,0.329600842986017,-4.91912339694195,8.69326549987714e-07,8.98855844831165e-06,"ENSMUSG00000001289","Pfdn5","prefoldin 5 [Source:MGI Symbol;Acc:MGI:1928753]"
"ENSMUSG00000001300",205.087765672636,-0.919661533147434,0.227121613775411,-4.04920305848496,5.13923397857317e-05,0.000320782714910848,"ENSMUSG00000001300","Efnb2","ephrin B2 [Source:MGI Symbol;Acc:MGI:105097]"
"ENSMUSG00000001305",128.820158358637,0.137358978742618,0.370741378004347,0.370498107014663,0.711011386750094,0.794656342020192,"ENSMUSG00000001305","Rrp15","ribosomal RNA processing 15 homolog [Source:MGI Symbol;Acc:MGI:1914473]"
"ENSMUSG00000001313",31.5709351433533,0.403645581099917,0.445210212098156,0.906640436654954,0.364596970871296,0.494186149815167,"ENSMUSG00000001313","Rnd2","Rho family GTPase 2 [Source:MGI Symbol;Acc:MGI:1338755]"
"ENSMUSG00000001323",493.430135875629,-0.768196002016659,0.184739236474903,-4.15827204158127,3.20664010341706e-05,0.000213294199137629,"ENSMUSG00000001323","Srr","serine racemase [Source:MGI Symbol;Acc:MGI:1351636]"
"ENSMUSG00000001334",59.0152030823249,-0.681784502508443,0.350968025061071,-1.9425829529337,0.0520665682569345,0.108680155389936,"ENSMUSG00000001334","Fndc5","fibronectin type III domain containing 5 [Source:MGI Symbol;Acc:MGI:1917614]"
"ENSMUSG00000001366",343.343431106335,-0.181938429339438,0.229263445072371,-0.793578013634081,0.427441136232509,0.554467966246851,"ENSMUSG00000001366","Fbxo9","f-box protein 9 [Source:MGI Symbol;Acc:MGI:1918788]"
"ENSMUSG00000001376",624.487077367062,-0.286613200570074,0.281783332489495,-1.01714036113459,0.30908666224775,0.437419006220729,"ENSMUSG00000001376","Vps50","VPS50 EARP/GARPII complex subunit [Source:MGI Symbol;Acc:MGI:1920538]"
"ENSMUSG00000001380",969.225188838225,-1.28659616297029,0.287631667118577,-4.47306854582143,7.71050470560571e-06,6.12867751073204e-05,"ENSMUSG00000001380","Hars","histidyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:108087]"
"ENSMUSG00000001383",1197.63710312732,-1.25327099109742,0.395139605570186,-3.17171696643508,0.00151540621076401,0.00588140500781365,"ENSMUSG00000001383","Zmat2","zinc finger, matrin type 2 [Source:MGI Symbol;Acc:MGI:1913742]"
"ENSMUSG00000001403",43.6144016607785,-0.633726214503544,0.374303409514405,-1.6930815974284,0.0904399365993505,0.168841113761384,"ENSMUSG00000001403","Ube2c","ubiquitin-conjugating enzyme E2C [Source:MGI Symbol;Acc:MGI:1915862]"
"ENSMUSG00000001415",299.434938279843,0.884916280021592,0.241926506029237,3.65778969219126,0.000254399651105911,0.00128341164962365,"ENSMUSG00000001415","Smg5","Smg-5 homolog, nonsense mediated mRNA decay factor (C. elegans) [Source:MGI Symbol;Acc:MGI:2447364]"
"ENSMUSG00000001416",852.902696854701,-1.46966942528077,0.276299257962169,-5.31912186851404,1.04269278158951e-07,1.37700361895517e-06,"ENSMUSG00000001416","Cct3","chaperonin containing Tcp1, subunit 3 (gamma) [Source:MGI Symbol;Acc:MGI:104708]"
"ENSMUSG00000001418",70.1912199913373,-0.337357521043805,0.447977696862855,-0.75306767146286,0.451409250018218,0.575806633602507,"ENSMUSG00000001418","Glmp","glycosylated lysosomal membrane protein [Source:MGI Symbol;Acc:MGI:1913318]"
"ENSMUSG00000001419",598.882801291489,0.249911887365666,0.298324949706464,0.837717018343808,0.402189653116338,0.530521446823494,"ENSMUSG00000001419","Mef2d","myocyte enhancer factor 2D [Source:MGI Symbol;Acc:MGI:99533]"
"ENSMUSG00000001424",500.189339292296,-0.622525612047066,0.193789495173641,-3.21238058589948,0.00131639860861963,0.005227091989067,"ENSMUSG00000001424","Snd1","staphylococcal nuclease and tudor domain containing 1 [Source:MGI Symbol;Acc:MGI:1929266]"
"ENSMUSG00000001435",43.8158976901339,0.0216074723247651,0.408412977787807,0.0529059395756796,0.957806851929274,0.972564384576801,"ENSMUSG00000001435","Col18a1","collagen, type XVIII, alpha 1 [Source:MGI Symbol;Acc:MGI:88451]"
"ENSMUSG00000001436",55.9733008852888,0.629113731867117,0.385400689575325,1.6323627561755,0.102603090097405,0.186846351597903,"ENSMUSG00000001436","Slc19a1","solute carrier family 19 (folate transporter), member 1 [Source:MGI Symbol;Acc:MGI:103182]"
"ENSMUSG00000001440",1176.03586665124,-0.488187290517047,0.225777170715947,-2.16225267137944,0.0305987056385743,0.0709225041760229,"ENSMUSG00000001440","Kpnb1","karyopherin (importin) beta 1 [Source:MGI Symbol;Acc:MGI:107532]"
"ENSMUSG00000001441",1061.22947769436,0.0779969489238713,0.191404006420857,0.407499040288491,0.683641498873341,0.773726171097819,"ENSMUSG00000001441","Npepps","aminopeptidase puromycin sensitive [Source:MGI Symbol;Acc:MGI:1101358]"
"ENSMUSG00000001445",175.99964318752,-0.0694960855955104,0.319616737358446,-0.217435689287985,0.827868820411625,0.880190077994222,"ENSMUSG00000001445","Mrpl10","mitochondrial ribosomal protein L10 [Source:MGI Symbol;Acc:MGI:1333801]"
"ENSMUSG00000001467",454.257328942426,-0.836446130834332,0.194836024752403,-4.29307738082465,1.76213557991194e-05,0.000125842991230324,"ENSMUSG00000001467","Cyp51","cytochrome P450, family 51 [Source:MGI Symbol;Acc:MGI:106040]"
"ENSMUSG00000001472",2102.24360257593,-0.235030157658393,0.165344364965723,-1.42145852812774,0.155183501859962,0.258277702740082,"ENSMUSG00000001472","Tcf25","transcription factor 25 (basic helix-loop-helix) [Source:MGI Symbol;Acc:MGI:1914105]"
"ENSMUSG00000001473",120.510581169299,-0.739674905328332,0.265598153264069,-2.78493994117841,0.00535376384674162,0.0167935993492061,"ENSMUSG00000001473","Tubb6","tubulin, beta 6 class V [Source:MGI Symbol;Acc:MGI:1915201]"
"ENSMUSG00000001482",131.48968164716,-0.14537948795924,0.268592271684985,-0.541264597999105,0.588325218061903,0.698539720168655,"ENSMUSG00000001482","Def8","differentially expressed in FDCP 8 [Source:MGI Symbol;Acc:MGI:1346331]"
"ENSMUSG00000001506",15.3368884566106,-0.462718674909139,0.639126348588076,-0.723986228906621,0.469074189559761,0.592882524668403,"ENSMUSG00000001506","Col1a1","collagen, type I, alpha 1 [Source:MGI Symbol;Acc:MGI:88467]"
"ENSMUSG00000001507",106.303017079819,0.186481909648383,0.358262831321998,0.520517043200548,0.602703252182483,0.710947897439343,"ENSMUSG00000001507","Itga3","integrin alpha 3 [Source:MGI Symbol;Acc:MGI:96602]"
"ENSMUSG00000001508",11.6945615290113,-1.90741739663008,0.696360906233675,-2.73912188285598,0.00616035308525909,0.0189207359917507,"ENSMUSG00000001508","Sgca","sarcoglycan, alpha (dystrophin-associated glycoprotein) [Source:MGI Symbol;Acc:MGI:894698]"
"ENSMUSG00000001517",87.7302359488009,1.42083551174664,0.338376141262762,4.19898254777751,2.68116981643328e-05,0.000182728722027602,"ENSMUSG00000001517","Foxm1","forkhead box M1 [Source:MGI Symbol;Acc:MGI:1347487]"
"ENSMUSG00000001518",39.0264662883329,1.77379139346626,0.452466234235691,3.92027351270213,8.84485270767257e-05,0.000516685543714986,"ENSMUSG00000001518","Itfg2","integrin alpha FG-GAP repeat containing 2 [Source:MGI Symbol;Acc:MGI:1915450]"
"ENSMUSG00000001520",28.2679044020426,1.79150120750672,0.527258022781828,3.39776946030089,0.000679376451384223,0.00298969682463281,"ENSMUSG00000001520","Nrip2","nuclear receptor interacting protein 2 [Source:MGI Symbol;Acc:MGI:1891884]"
"ENSMUSG00000001521",114.916679708525,0.583078903001739,0.303982546880282,1.9181328302752,0.0550941705683573,0.113931220051183,"ENSMUSG00000001521","Tulp3","tubby-like protein 3 [Source:MGI Symbol;Acc:MGI:1329045]"
"ENSMUSG00000001524",37.7720241863955,-0.795244921943176,0.448200371228164,-1.77430670073752,0.0760124328078351,0.147084490849369,"ENSMUSG00000001524","Gtf2h4","general transcription factor II H, polypeptide 4 [Source:MGI Symbol;Acc:MGI:1338799]"
"ENSMUSG00000001525",1127.90127321813,-0.373231653073906,0.211172221371587,-1.76742779258429,0.0771566118621853,0.148768379866642,"ENSMUSG00000001525","Tubb5","tubulin, beta 5 class I [Source:MGI Symbol;Acc:MGI:107812]"
"ENSMUSG00000001542",531.410250473261,-0.429239661132873,0.259116367407485,-1.65655170851424,0.0976101426148051,0.179828375103622,"ENSMUSG00000001542","Ell2","elongation factor for RNA polymerase II 2 [Source:MGI Symbol;Acc:MGI:2183438]"
"ENSMUSG00000001552",68.8960985671974,-0.0499645555286065,0.395680577813514,-0.126274976155527,0.899514263816753,0.931772138377556,"ENSMUSG00000001552","Jup","junction plakoglobin [Source:MGI Symbol;Acc:MGI:96650]"
"ENSMUSG00000001555",20.4292950553467,-0.817190196765607,0.500091823053602,-1.63408030104507,0.102241990533633,0.18638878252781,"ENSMUSG00000001555","Fkbp10","FK506 binding protein 10 [Source:MGI Symbol;Acc:MGI:104769]"
